Date [Sys,Time [Sys,Applicatio,User,Client ID,Keep,Runtime I,Exception,Canceled,Index of W,Transacti
2026-01-07,06:17:13,prdapp02_PRD_00,ALEREMOTE,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM37
2026-01-07,06:20:26,prdapp01_PRD_00,SAPSYS,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,14,SE38
2026-01-07,06:23:06,prdapp01_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,12,SE38
2026-01-07,06:25:10,prdapp03_PRD_00,SAPSYS,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SE38
2026-01-07,06:26:09,prdapp02_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,20,SE38
2026-01-07,06:34:50,prdapp02_PRD_00,ALEREMOTE,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM50
2026-01-07,06:35:40,prdapp02_PRD_00,MM_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SM50
2026-01-07,06:36:35,prdapp02_PRD_00,MM_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SM50
2026-01-07,06:39:33,prdapp03_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,18,SE38
2026-01-07,06:40:09,prdapp01_PRD_00,BATCHUSR,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,18,SE38
2026-01-07,06:42:42,prdapp03_PRD_00,ALEREMOTE,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SE38
2026-01-07,06:51:41,prdapp02_PRD_00,ALEREMOTE,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,20,SE38
2026-01-07,06:58:05,prdapp03_PRD_00,ADMIN,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-01-07,07:00:33,prdapp02_PRD_00,MM_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-07,07:00:47,prdapp02_PRD_00,SAPSYS,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,2,SE38
2026-01-07,07:09:24,prdapp01_PRD_00,RFC_USER,300,Yes,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,17,SM37
2026-01-07,07:12:56,prdapp03_PRD_00,FI_USER,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,17,SM37
2026-01-07,07:14:16,prdapp02_PRD_00,DDIC,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,0,SE38
2026-01-07,07:14:43,prdapp03_PRD_00,MM_USER,300,Yes,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM37
2026-01-07,07:15:04,prdapp03_PRD_00,RFC_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM37
2026-01-07,07:15:10,prdapp03_PRD_00,SAPSYS,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,13,SE38
2026-01-07,07:15:29,prdapp03_PRD_00,BATCHUSR,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SE38
2026-01-07,07:17:30,prdapp02_PRD_00,SAPSYS,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM50
2026-01-07,07:21:50,prdapp02_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,9,SE38
2026-01-07,07:22:17,prdapp03_PRD_00,ADMIN,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SE38
2026-01-07,07:24:27,prdapp02_PRD_00,BATCHUSR,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SE38
2026-01-07,07:25:53,prdapp02_PRD_00,FI_USER,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,7,SE38
2026-01-07,07:30:40,prdapp02_PRD_00,DDIC,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM50
2026-01-07,07:31:49,prdapp01_PRD_00,ADMIN,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM50
2026-01-07,07:32:09,prdapp01_PRD_00,MM_USER,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM37
2026-01-07,07:33:47,prdapp01_PRD_00,FI_USER,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SM37
2026-01-07,07:34:08,prdapp02_PRD_00,ALEREMOTE,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SM50
2026-01-07,07:34:52,prdapp02_PRD_00,ALEREMOTE,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM50
2026-01-07,07:36:16,prdapp03_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SE38
2026-01-07,07:38:21,prdapp01_PRD_00,RFC_USER,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SM50
2026-01-07,07:43:18,prdapp03_PRD_00,RFC_USER,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,16,SE38
2026-01-07,07:44:44,prdapp03_PRD_00,ADMIN,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SE38
2026-01-07,07:45:38,prdapp03_PRD_00,FI_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-07,07:47:26,prdapp03_PRD_00,FI_USER,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,9,SE38
2026-01-07,07:47:34,prdapp02_PRD_00,ALEREMOTE,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM37
2026-01-07,07:48:07,prdapp02_PRD_00,MM_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-01-07,07:48:35,prdapp03_PRD_00,ALEREMOTE,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SE38
2026-01-07,07:51:45,prdapp02_PRD_00,MM_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SE38
2026-01-07,07:58:27,prdapp02_PRD_00,MM_USER,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,20,SE38
2026-01-07,07:59:07,prdapp01_PRD_00,FI_USER,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,10,SE38
2026-01-07,08:00:17,prdapp02_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-07,08:01:08,prdapp01_PRD_00,SAPSYS,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SM37
2026-01-07,08:03:40,prdapp02_PRD_00,DDIC,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SM37
2026-01-07,08:07:44,prdapp02_PRD_00,BATCHUSR,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SM50
2026-01-07,08:07:48,prdapp01_PRD_00,ADMIN,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,13,SE38
2026-01-07,08:07:50,prdapp02_PRD_00,DDIC,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,13,SM37
2026-01-07,08:11:57,prdapp01_PRD_00,MM_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SE38
2026-01-07,08:19:51,prdapp03_PRD_00,MM_USER,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SE38
2026-01-07,08:20:22,prdapp01_PRD_00,ALEREMOTE,300,Yes,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,14,SE38
2026-01-07,08:23:30,prdapp03_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,7,SE38
2026-01-07,08:26:28,prdapp03_PRD_00,MM_USER,100,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,13,SE38
2026-01-07,08:29:49,prdapp02_PRD_00,ADMIN,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM37
2026-01-07,08:35:04,prdapp03_PRD_00,DDIC,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-01-07,08:40:29,prdapp02_PRD_00,RFC_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM50
2026-01-07,08:40:34,prdapp02_PRD_00,RFC_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-07,08:41:31,prdapp01_PRD_00,SAPSYS,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,16,SM50
2026-01-07,08:45:05,prdapp03_PRD_00,ADMIN,200,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,8,SE38
2026-01-07,08:46:30,prdapp01_PRD_00,FI_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SE38
2026-01-07,08:46:42,prdapp02_PRD_00,FI_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,14,SM50
2026-01-07,08:48:48,prdapp03_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,6,SE38
2026-01-07,08:49:32,prdapp01_PRD_00,DDIC,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,12,SE38
2026-01-07,08:50:02,prdapp03_PRD_00,FI_USER,200,Yes,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM37
2026-01-07,08:56:39,prdapp01_PRD_00,ALEREMOTE,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,0,SM37
2026-01-07,08:57:21,prdapp02_PRD_00,SAPSYS,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,13,SE38
2026-01-07,08:58:06,prdapp02_PRD_00,MM_USER,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM50
2026-01-07,08:59:05,prdapp02_PRD_00,ALEREMOTE,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SM37
2026-01-07,09:00:27,prdapp01_PRD_00,ALEREMOTE,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,2,SE38
2026-01-07,09:06:32,prdapp02_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,0,SE38
2026-01-07,09:09:57,prdapp02_PRD_00,SAPSYS,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SE38
2026-01-07,09:14:03,prdapp02_PRD_00,DDIC,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SE38
2026-01-07,09:16:21,prdapp03_PRD_00,ADMIN,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SE38
2026-01-07,09:16:21,prdapp02_PRD_00,RFC_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,11,SM50
2026-01-07,09:17:47,prdapp02_PRD_00,MM_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SE38
2026-01-07,09:17:51,prdapp03_PRD_00,ADMIN,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,6,SM50
2026-01-07,09:20:00,prdapp02_PRD_00,RFC_USER,200,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SE38
2026-01-07,09:25:41,prdapp03_PRD_00,FI_USER,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM37
2026-01-07,09:28:17,prdapp02_PRD_00,BATCHUSR,300,No,TIME_OUT,CX_SY_TIME_OUT,RSPFPAR,19,SE38
2026-01-07,09:28:58,prdapp03_PRD_00,FI_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SM50
2026-01-07,09:33:39,prdapp03_PRD_00,ADMIN,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SE38
2026-01-07,09:34:20,prdapp02_PRD_00,ADMIN,300,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SE38
2026-01-07,09:37:04,prdapp03_PRD_00,ADMIN,100,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,10,SM50
2026-01-07,09:44:37,prdapp02_PRD_00,ADMIN,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,15,SM37
2026-01-07,09:46:09,prdapp02_PRD_00,FI_USER,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,2,SM50
2026-01-07,09:49:47,prdapp01_PRD_00,SAPSYS,100,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM37
2026-01-07,09:50:08,prdapp03_PRD_00,MM_USER,200,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,1,SM37
2026-01-07,09:56:18,prdapp03_PRD_00,MM_USER,300,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM50
2026-01-07,09:57:49,prdapp03_PRD_00,BATCHUSR,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,18,SE38
2026-01-07,12:16:49,prdapp01_PRD_00,SAPSYS,300,No,PXA_NO_SHARED_MEMORY,None,SAPMSSY0,7,SE38
2026-01-07,13:07:38,prdapp02_PRD_00,DDIC,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,18,SE38
2026-01-07,20:38:29,prdapp02_PRD_00,ALEREMOTE,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,0,VA01
2026-01-07,21:57:21,prdapp03_PRD_00,MM_USER,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,14,SM12
2026-01-07,22:21:42,prdapp03_PRD_00,BATCHUSR,100,No,ENQUE_TIMEOUT,None,SAPLSENQ,2,SM12
2026-01-07,23:20:59,prdapp03_PRD_00,ALEREMOTE,200,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,3,SM12
2026-01-08,00:35:46,prdapp03_PRD_00,ADMIN,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,6,SM12
2026-01-08,01:55:58,prdapp03_PRD_00,ADMIN,300,No,SYSTEM_MSG_SERVER_LOST,None,SAPMSSY0,9,SM50
2026-01-08,03:01:07,prdapp02_PRD_00,MM_USER,200,No,MESSAGE_TYPE_X,None,SAPLBTCH,17,VA01
2026-01-08,03:01:29,prdapp03_PRD_00,BATCHUSR,200,Yes,ENQUE_TIMEOUT,None,SAPLSENQ,9,SM12
2026-01-08,03:03:43,prdapp02_PRD_00,BATCHUSR,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,17,SM12
2026-01-08,03:07:45,prdapp03_PRD_00,FI_USER,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,8,SM12
2026-01-08,03:10:46,prdapp01_PRD_00,RFC_USER,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,16,SM12
2026-01-08,03:11:10,prdapp01_PRD_00,DDIC,200,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,9,SM12
2026-01-08,03:18:52,prdapp02_PRD_00,ALEREMOTE,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,14,VA01
2026-01-08,03:22:25,prdapp01_PRD_00,ADMIN,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,17,SM12
2026-01-08,03:27:09,prdapp01_PRD_00,FI_USER,100,No,ENQUE_TIMEOUT,None,SAPLSENQ,7,SM12
2026-01-08,03:27:20,prdapp03_PRD_00,DDIC,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,11,VA01
2026-01-08,03:30:21,prdapp01_PRD_00,SAPSYS,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,11,VA01
2026-01-08,03:31:16,prdapp01_PRD_00,FI_USER,100,No,MESSAGE_TYPE_X,None,SAPLBTCH,15,VA01
2026-01-08,03:31:41,prdapp01_PRD_00,MM_USER,200,No,MESSAGE_TYPE_X,None,SAPLBTCH,1,VA01
2026-01-08,03:35:51,prdapp02_PRD_00,SAPSYS,100,No,MESSAGE_TYPE_X,None,SAPLBTCH,0,VA01
2026-01-08,03:37:27,prdapp01_PRD_00,BATCHUSR,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,3,SM12
2026-01-08,03:37:44,prdapp01_PRD_00,SAPSYS,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,5,SM12
2026-01-08,03:38:01,prdapp03_PRD_00,DDIC,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,2,SM12
2026-01-08,03:39:09,prdapp03_PRD_00,ADMIN,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,18,SM12
2026-01-08,03:40:24,prdapp01_PRD_00,MM_USER,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,3,SM12
2026-01-08,03:40:26,prdapp02_PRD_00,DDIC,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,18,SM12
2026-01-08,03:43:39,prdapp02_PRD_00,ALEREMOTE,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,15,SM12
2026-01-08,03:48:42,prdapp03_PRD_00,BATCHUSR,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,15,SM12
2026-01-08,03:49:33,prdapp03_PRD_00,ADMIN,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,9,SM12
2026-01-08,03:50:03,prdapp01_PRD_00,RFC_USER,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,20,SM12
2026-01-08,03:50:12,prdapp03_PRD_00,RFC_USER,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,7,SM12
2026-01-08,03:55:45,prdapp02_PRD_00,ALEREMOTE,100,No,DBIF_RSQL_INVALID_RSQL,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SE38
2026-01-08,03:58:49,prdapp01_PRD_00,DDIC,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,19,SM12
2026-01-08,03:58:54,prdapp03_PRD_00,SAPSYS,300,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,18,SM12
2026-01-08,04:04:58,prdapp02_PRD_00,MM_USER,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,14,SM12
2026-01-08,04:06:08,prdapp01_PRD_00,RFC_USER,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,9,SM12
2026-01-08,04:07:01,prdapp03_PRD_00,MM_USER,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,3,VA01
2026-01-08,04:18:21,prdapp03_PRD_00,SAPSYS,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,4,SM12
2026-01-08,04:18:42,prdapp01_PRD_00,MM_USER,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,10,SM12
2026-01-08,04:19:48,prdapp01_PRD_00,BATCHUSR,300,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,2,SM12
2026-01-08,04:21:51,prdapp02_PRD_00,BATCHUSR,300,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,15,SM12
2026-01-08,04:25:44,prdapp02_PRD_00,RFC_USER,100,No,ENQUE_TABLE_FULL,None,SAPLSENQ,19,SM12
2026-01-08,04:25:57,prdapp01_PRD_00,ALEREMOTE,100,No,MESSAGE_TYPE_X,None,SAPLBTCH,3,VA01
2026-01-08,04:26:49,prdapp03_PRD_00,ALEREMOTE,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,2,VA01
2026-01-08,04:28:10,prdapp02_PRD_00,ADMIN,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,0,SM12
2026-01-08,04:29:09,prdapp03_PRD_00,DDIC,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,8,SM12
2026-01-08,04:29:18,prdapp03_PRD_00,FI_USER,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,4,SM12
2026-01-08,04:30:28,prdapp02_PRD_00,ALEREMOTE,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,13,VA01
2026-01-08,04:32:29,prdapp03_PRD_00,SAPSYS,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,13,SM12
2026-01-08,04:33:17,prdapp03_PRD_00,DDIC,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,3,SM12
2026-01-08,04:36:11,prdapp01_PRD_00,SAPSYS,200,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,17,SM12
2026-01-08,04:36:16,prdapp02_PRD_00,ADMIN,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,1,SM12
2026-01-08,04:36:26,prdapp03_PRD_00,BATCHUSR,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,5,SM12
2026-01-08,04:37:00,prdapp01_PRD_00,DDIC,300,No,ENQUE_TIMEOUT,None,SAPLSENQ,16,SM12
2026-01-08,04:43:06,prdapp02_PRD_00,ALEREMOTE,300,No,ENQUE_TIMEOUT,None,SAPLSENQ,6,SM12
2026-01-08,04:44:43,prdapp03_PRD_00,ALEREMOTE,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,6,SM12
2026-01-08,04:44:56,prdapp03_PRD_00,BATCHUSR,300,No,ENQUE_TIMEOUT,None,SAPLSENQ,3,SM12
2026-01-08,04:45:37,prdapp02_PRD_00,BATCHUSR,100,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,4,SM12
2026-01-08,04:49:53,prdapp01_PRD_00,BATCHUSR,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,4,SM12
2026-01-08,04:55:14,prdapp02_PRD_00,BATCHUSR,200,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,12,SM12
2026-01-08,05:01:35,prdapp02_PRD_00,SAPSYS,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,16,SM12
2026-01-08,05:04:18,prdapp02_PRD_00,BATCHUSR,100,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,0,SM12
2026-01-08,05:05:16,prdapp02_PRD_00,FI_USER,100,No,ENQUE_TIMEOUT,None,SAPLSENQ,6,SM12
2026-01-08,05:06:12,prdapp01_PRD_00,DDIC,100,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,14,SM12
2026-01-08,05:07:16,prdapp02_PRD_00,DDIC,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,6,SM12
2026-01-08,05:09:16,prdapp03_PRD_00,BATCHUSR,300,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,2,SM12
2026-01-08,05:12:27,prdapp02_PRD_00,FI_USER,100,No,ENQUE_TABLE_FULL,None,SAPLSENQ,12,SM12
2026-01-08,05:20:41,prdapp03_PRD_00,SAPSYS,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,16,SM12
2026-01-08,05:22:17,prdapp01_PRD_00,FI_USER,100,No,ENQUE_TABLE_FULL,None,SAPLSENQ,11,SM12
2026-01-08,05:23:04,prdapp03_PRD_00,MM_USER,100,No,ENQUE_TIMEOUT,None,SAPLSENQ,7,SM12
2026-01-08,05:23:51,prdapp02_PRD_00,BATCHUSR,300,No,ENQUE_TABLE_FULL,None,SAPLSENQ,10,SM12
2026-01-08,05:24:12,prdapp01_PRD_00,ADMIN,100,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,10,SM12
2026-01-08,05:25:57,prdapp01_PRD_00,FI_USER,300,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,4,SM12
2026-01-08,05:27:06,prdapp01_PRD_00,ALEREMOTE,200,No,DBSQL_NO_MORE_CONNECTION,CX_SY_OPEN_SQL_DB,SAPLDBDI,19,SM50
2026-01-08,05:28:43,prdapp03_PRD_00,SAPSYS,200,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,17,SM12
2026-01-08,05:29:48,prdapp01_PRD_00,DDIC,200,No,ENQUE_TABLE_FULL,None,SAPLSENQ,13,SM12
2026-01-08,05:30:16,prdapp01_PRD_00,RFC_USER,300,No,MESSAGE_TYPE_X,None,SAPLBTCH,17,VA01
2026-01-08,05:31:04,prdapp01_PRD_00,FI_USER,300,No,ENQUE_TIMEOUT,None,SAPLSENQ,10,SM12
2026-01-08,05:34:02,prdapp01_PRD_00,DDIC,200,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,7,SM12
2026-01-08,05:35:04,prdapp03_PRD_00,ALEREMOTE,100,No,MESSAGE_TYPE_X,None,SAPLBTCH,17,VA01
2026-01-08,05:42:03,prdapp01_PRD_00,ADMIN,300,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,20,SM12
2026-01-08,05:44:56,prdapp03_PRD_00,SAPSYS,100,No,ENQUE_TABLE_FULL,None,SAPLSENQ,19,SM12
2026-01-08,05:46:06,prdapp03_PRD_00,RFC_USER,100,No,MESSAGE_TYPE_X,None,SAPLBTCH,5,VA01
2026-01-08,05:46:37,prdapp01_PRD_00,RFC_USER,300,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,8,SM12
2026-01-08,05:46:49,prdapp01_PRD_00,BATCHUSR,300,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,16,SM12
2026-01-08,05:47:09,prdapp03_PRD_00,SAPSYS,200,No,MESSAGE_TYPE_X,None,SAPLBTCH,7,VA01
2026-01-08,05:50:12,prdapp02_PRD_00,ADMIN,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,12,SM12
2026-01-08,05:50:37,prdapp01_PRD_00,MM_USER,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,4,SM12
2026-01-08,05:51:05,prdapp01_PRD_00,BATCHUSR,200,No,ENQUE_TIMEOUT,None,SAPLSENQ,0,SM12
