Item,Date,Hour,Server,Category,Percentage_Used[%],Freespace[MB]
/db2/data,2026-01-03,7,prdapp02,Database Data,35.39,677484.95
/db2/data,2026-01-03,7,prdapp01,Database Data,46.33,562770.74
/db2/log,2026-01-03,7,prdapp01,Database Log,68.17,83440.44
/db2/data,2026-01-03,8,prdapp02,Database Data,43.65,590872.58
/db2/data,2026-01-03,8,prdapp03,Database Data,70.18,312685.36
/usr/sap/trans,2026-01-03,8,prdapp01,Application Server,48.58,269588.89
/db2/data,2026-01-03,8,prdapp02,Database Data,53.82,484232.4
/sapmnt,2026-01-03,8,prdapp01,Application Server,49.12,133378.87
/db2/data,2026-01-03,8,prdapp02,Database Data,37.43,656094.0
/db2/data,2026-01-03,8,prdapp03,Database Data,68.19,333552.03
/db2/log,2026-01-03,9,prdapp03,Database Log,41.92,152253.24
/db2/log,2026-01-03,9,prdapp03,Database Log,38.02,162476.85
/sapmnt,2026-01-03,9,prdapp03,Application Server,71.52,74658.61
/db2/log,2026-01-03,9,prdapp01,Database Log,45.39,143156.84
/db2/log,2026-01-03,9,prdapp03,Database Log,73.46,69573.02
/sapmnt,2026-01-03,9,prdapp02,Application Server,48.39,135292.52
/db2/data,2026-01-03,9,prdapp03,Database Data,65.38,363017.01
/usr/sap/trans,2026-01-03,10,prdapp02,Application Server,64.68,185178.52
/db2/log,2026-01-03,10,prdapp01,Database Log,61.35,101318.66
/usr/sap/trans,2026-01-03,10,prdapp02,Application Server,63.58,190945.69
/usr/sap/trans,2026-01-03,10,prdapp01,Application Server,72.91,142029.62
/sapmnt,2026-01-03,10,prdapp01,Application Server,34.63,171363.53
/db2/log,2026-01-03,10,prdapp02,Database Log,32.48,176999.63
/db2/data,2026-01-03,10,prdapp02,Database Data,33.04,702126.49
/db2/log,2026-01-03,11,prdapp01,Database Log,38.78,160484.56
/db2/data,2026-01-03,11,prdapp02,Database Data,52.87,494193.87
/db2/data,2026-01-03,11,prdapp02,Database Data,52.25,500695.04
/db2/data,2026-01-03,11,prdapp02,Database Data,73.43,278606.64
/sapmnt,2026-01-03,11,prdapp01,Application Server,49.6,132120.58
/usr/sap/trans,2026-01-03,11,prdapp01,Application Server,36.3,333971.46
/usr/sap/trans,2026-01-03,11,prdapp02,Application Server,47.87,273311.33
/sapmnt,2026-01-03,12,prdapp02,Application Server,49.46,132487.58
/usr/sap/trans,2026-01-03,12,prdapp02,Application Server,54.03,241015.19
/db2/log,2026-01-03,12,prdapp02,Database Log,60.06,104700.31
/db2/data,2026-01-03,12,prdapp01,Database Data,54.1,481296.38
/db2/data,2026-01-03,12,prdapp03,Database Data,41.04,618240.41
/usr/sap/trans,2026-01-03,12,prdapp03,Application Server,71.04,151833.8
/sapmnt,2026-01-03,12,prdapp01,Application Server,54.46,119380.38
/db2/log,2026-01-03,13,prdapp03,Database Log,70.19,78145.13
/sapmnt,2026-01-03,13,prdapp02,Application Server,30.76,181508.51
/sapmnt,2026-01-03,13,prdapp01,Application Server,62.93,97176.78
/usr/sap/trans,2026-01-03,13,prdapp01,Application Server,43.82,294545.0
/db2/log,2026-01-03,13,prdapp01,Database Log,35.45,169213.95
/db2/data,2026-01-03,13,prdapp02,Database Data,43.66,590767.72
/usr/sap/trans,2026-01-03,13,prdapp01,Application Server,64.69,185126.09
/db2/data,2026-01-03,14,prdapp02,Database Data,37.34,657037.72
/sapmnt,2026-01-03,14,prdapp02,Application Server,53.05,123076.61
/usr/sap/trans,2026-01-03,14,prdapp01,Application Server,53.59,243322.06
/db2/log,2026-01-03,14,prdapp01,Database Log,54.9,118226.94
/db2/log,2026-01-03,14,prdapp01,Database Log,52.5,124518.4
/sapmnt,2026-01-03,14,prdapp01,Application Server,72.97,70857.52
/usr/sap/trans,2026-01-03,14,prdapp01,Application Server,74.71,132592.44
/db2/data,2026-01-03,15,prdapp02,Database Data,59.24,427399.58
/db2/log,2026-01-03,15,prdapp03,Database Log,47.26,138254.75
/sapmnt,2026-01-03,15,prdapp03,Application Server,63.35,96075.78
/db2/data,2026-01-03,15,prdapp01,Database Data,72.58,287519.54
/sapmnt,2026-01-03,15,prdapp03,Application Server,65.79,89679.46
/sapmnt,2026-01-03,15,prdapp01,Application Server,62.09,99378.79
/db2/log,2026-01-03,16,prdapp02,Database Log,45.04,144074.34
/sapmnt,2026-01-03,16,prdapp03,Application Server,51.17,128004.92
/usr/sap/trans,2026-01-03,16,prdapp01,Application Server,67.45,170655.74
/db2/log,2026-01-03,16,prdapp03,Database Log,61.4,101187.58
/sapmnt,2026-01-03,16,prdapp01,Application Server,55.25,117309.44
/sapmnt,2026-01-03,16,prdapp03,Application Server,48.77,134296.37
/db2/data,2026-01-03,16,prdapp01,Database Data,65.16,365323.88
/sapmnt,2026-01-03,17,prdapp03,Application Server,44.65,145096.7
/usr/sap/trans,2026-01-03,17,prdapp02,Application Server,48.2,271581.18
/db2/log,2026-01-03,17,prdapp02,Database Log,68.09,83650.15
/sapmnt,2026-01-03,17,prdapp02,Application Server,65.94,89286.25
/db2/data,2026-01-03,17,prdapp02,Database Data,62.44,393845.15
/sapmnt,2026-01-03,17,prdapp02,Application Server,31.44,179725.93
/usr/sap/trans,2026-01-03,17,prdapp03,Application Server,50.35,260308.99
/db2/data,2026-01-03,18,prdapp01,Database Data,51.42,509398.22
/usr/sap/trans,2026-01-03,18,prdapp01,Application Server,42.56,301151.03
/usr/sap/trans,2026-01-03,18,prdapp03,Application Server,33.99,346082.51
/db2/data,2026-01-03,18,prdapp03,Database Data,47.23,553333.56
/usr/sap/trans,2026-01-03,18,prdapp03,Application Server,34.39,343985.36
/db2/data,2026-01-03,18,prdapp02,Database Data,49.73,527119.16
/db2/log,2026-01-03,18,prdapp02,Database Log,59.47,106246.96
/db2/log,2026-01-03,19,prdapp03,Database Log,41.01,154638.75
/usr/sap/trans,2026-01-03,19,prdapp02,Application Server,69.34,160746.7
/db2/log,2026-01-03,19,prdapp02,Database Log,36.65,166068.22
/db2/log,2026-01-03,19,prdapp02,Database Log,71.52,74658.61
/db2/data,2026-01-03,19,prdapp03,Database Data,65.9,357564.42
/sapmnt,2026-01-03,19,prdapp01,Application Server,30.98,180931.79
/db2/log,2026-01-03,19,prdapp01,Database Log,46.01,141531.55
/db2/data,2026-01-03,20,prdapp01,Database Data,34.48,687027.0
/sapmnt,2026-01-03,20,prdapp03,Application Server,69.22,80687.92
/db2/data,2026-01-03,20,prdapp03,Database Data,62.69,391223.71
/sapmnt,2026-01-03,20,prdapp01,Application Server,32.36,177314.2
/sapmnt,2026-01-03,20,prdapp01,Application Server,45.6,142606.34
/usr/sap/trans,2026-01-03,20,prdapp01,Application Server,30.21,365900.6
/sapmnt,2026-01-03,20,prdapp02,Application Server,69.86,79010.2
/db2/log,2026-01-03,21,prdapp03,Database Log,33.09,175400.55
/usr/sap/trans,2026-01-03,21,prdapp01,Application Server,61.15,203685.89
/usr/sap/trans,2026-01-03,21,prdapp01,Application Server,38.28,323590.55
/db2/data,2026-01-03,21,prdapp03,Database Data,69.02,324848.84
/db2/log,2026-01-03,21,prdapp01,Database Log,53.01,123181.47
/db2/data,2026-01-03,21,prdapp02,Database Data,38.68,642986.8
/db2/log,2026-01-03,21,prdapp02,Database Log,52.97,123286.32
/usr/sap/trans,2026-01-03,22,prdapp01,Application Server,34.02,345925.22
/usr/sap/trans,2026-01-03,22,prdapp02,Application Server,40.26,313209.65
/usr/sap/trans,2026-01-03,22,prdapp01,Application Server,66.5,175636.48
/sapmnt,2026-01-03,22,prdapp01,Application Server,48.35,135397.38
/sapmnt,2026-01-03,22,prdapp02,Application Server,61.93,99798.22
/sapmnt,2026-01-03,22,prdapp03,Application Server,37.89,162817.64
/usr/sap/trans,2026-01-03,22,prdapp01,Application Server,48.92,267806.31
/db2/log,2026-01-03,23,prdapp02,Database Log,37.34,164259.43
/db2/data,2026-01-03,23,prdapp01,Database Data,35.6,675282.94
/db2/data,2026-01-03,23,prdapp03,Database Data,53.76,484861.54
/db2/data,2026-01-03,23,prdapp03,Database Data,46.96,556164.71
/db2/log,2026-01-03,23,prdapp03,Database Log,60.49,103573.09
/sapmnt,2026-01-03,23,prdapp03,Application Server,33.35,174718.98
/db2/log,2026-01-03,23,prdapp03,Database Log,58.39,109078.12
/db2/log,2026-01-04,0,prdapp01,Database Log,53.59,121661.03
/db2/log,2026-01-04,0,prdapp01,Database Log,50.38,130075.85
/db2/log,2026-01-04,0,prdapp03,Database Log,58.29,109340.26
/db2/log,2026-01-04,0,prdapp01,Database Log,64.99,91776.61
/sapmnt,2026-01-04,0,prdapp02,Application Server,30.55,182059.01
/db2/log,2026-01-04,0,prdapp02,Database Log,66.67,87372.6
/sapmnt,2026-01-04,0,prdapp01,Application Server,50.28,130338.0
/db2/data,2026-01-04,1,prdapp03,Database Data,49.63,528167.73
/db2/log,2026-01-04,1,prdapp01,Database Log,61.29,101475.94
/db2/log,2026-01-04,1,prdapp02,Database Log,74.36,67213.72
/sapmnt,2026-01-04,1,prdapp03,Application Server,73.56,69310.87
/sapmnt,2026-01-04,1,prdapp02,Application Server,66.46,87923.1
/db2/log,2026-01-04,1,prdapp03,Database Log,34.37,172045.11
/usr/sap/trans,2026-01-04,1,prdapp01,Application Server,72.69,143183.05
/db2/log,2026-01-04,2,prdapp01,Database Log,48.84,134112.87
/sapmnt,2026-01-04,2,prdapp01,Application Server,53.02,123155.25
/db2/log,2026-01-04,2,prdapp01,Database Log,34.89,170681.96
/sapmnt,2026-01-04,2,prdapp01,Application Server,58.22,109523.76
/db2/log,2026-01-04,2,prdapp01,Database Log,49.88,131386.57
/usr/sap/trans,2026-01-04,2,prdapp02,Application Server,37.08,329882.01
/sapmnt,2026-01-04,3,prdapp01,Application Server,55.86,115710.36
/usr/sap/trans,2026-01-04,3,prdapp02,Application Server,74.86,131806.0
/sapmnt,2026-01-04,3,prdapp03,Application Server,64.33,93506.76
/db2/data,2026-01-04,3,prdapp03,Database Data,45.27,573885.64
/db2/log,2026-01-04,3,prdapp03,Database Log,66.79,87058.02
/db2/data,2026-01-04,3,prdapp03,Database Data,71.64,297376.15
/db2/log,2026-01-04,3,prdapp01,Database Log,30.88,181193.93
/db2/data,2026-01-04,4,prdapp02,Database Data,30.45,729284.61
/usr/sap/trans,2026-01-04,4,prdapp03,Application Server,70.65,153878.53
/db2/log,2026-01-04,4,prdapp02,Database Log,44.65,145096.7
/db2/log,2026-01-04,4,prdapp03,Database Log,49.1,133431.3
/sapmnt,2026-01-04,4,prdapp03,Application Server,59.22,106902.32
/sapmnt,2026-01-04,4,prdapp03,Application Server,56.82,113193.78
/db2/data,2026-01-04,4,prdapp03,Database Data,52.51,497968.74
/sapmnt,2026-01-04,5,prdapp03,Application Server,40.58,155765.96
/sapmnt,2026-01-04,5,prdapp02,Application Server,30.28,182766.8
/db2/data,2026-01-04,5,prdapp02,Database Data,41.15,617086.98
/sapmnt,2026-01-04,5,prdapp02,Application Server,45.71,142317.98
/usr/sap/trans,2026-01-04,5,prdapp03,Application Server,43.47,296380.01
/usr/sap/trans,2026-01-04,5,prdapp03,Application Server,64.98,183605.66
/db2/log,2026-01-04,5,prdapp01,Database Log,42.58,150523.08
/usr/sap/trans,2026-01-04,6,prdapp02,Application Server,73.16,140718.9
/sapmnt,2026-01-04,6,prdapp01,Application Server,56.0,115343.36
/db2/log,2026-01-04,6,prdapp01,Database Log,71.9,73662.46
/db2/log,2026-01-04,6,prdapp02,Database Log,40.5,155975.68
/sapmnt,2026-01-04,6,prdapp03,Application Server,64.8,92274.69
/usr/sap/trans,2026-01-04,6,prdapp02,Application Server,35.71,337064.76
/db2/log,2026-01-04,6,prdapp02,Database Log,66.66,87398.81
/usr/sap/trans,2026-01-04,7,prdapp02,Application Server,68.58,164731.29
/db2/data,2026-01-04,7,prdapp01,Database Data,66.79,348232.09
/db2/data,2026-01-04,7,prdapp03,Database Data,59.08,429077.3
/db2/data,2026-01-04,7,prdapp02,Database Data,69.02,324848.84
/usr/sap/trans,2026-01-04,7,prdapp01,Application Server,66.05,177995.78
/sapmnt,2026-01-04,7,prdapp02,Application Server,42.62,150418.23
/db2/log,2026-01-04,7,prdapp03,Database Log,67.3,85721.09
/db2/data,2026-01-04,8,prdapp02,Database Data,49.45,530055.17
/sapmnt,2026-01-04,8,prdapp01,Application Server,58.78,108055.76
/usr/sap/trans,2026-01-04,8,prdapp01,Application Server,47.23,276666.78
/usr/sap/trans,2026-01-04,8,prdapp03,Application Server,70.45,154927.1
/db2/data,2026-01-04,8,prdapp03,Database Data,36.71,663643.75
/db2/data,2026-01-04,8,prdapp02,Database Data,52.19,501324.19
/usr/sap/trans,2026-01-04,8,prdapp02,Application Server,55.29,234409.16
/usr/sap/trans,2026-01-04,9,prdapp01,Application Server,47.88,273258.91
/sapmnt,2026-01-04,9,prdapp03,Application Server,43.1,149159.94
/db2/data,2026-01-04,9,prdapp03,Database Data,57.97,440716.49
/db2/log,2026-01-04,9,prdapp03,Database Log,51.86,126196.12
/usr/sap/trans,2026-01-04,9,prdapp02,Application Server,58.7,216530.94
/sapmnt,2026-01-04,9,prdapp03,Application Server,72.03,73321.68
/sapmnt,2026-01-04,9,prdapp03,Application Server,67.9,84148.22
/db2/data,2026-01-04,10,prdapp02,Database Data,37.56,654730.85
/usr/sap/trans,2026-01-04,10,prdapp02,Application Server,46.9,278396.93
/db2/data,2026-01-04,10,prdapp01,Database Data,57.76,442918.5
/sapmnt,2026-01-04,10,prdapp02,Application Server,62.69,97805.93
/sapmnt,2026-01-04,10,prdapp02,Application Server,72.5,72089.6
/db2/data,2026-01-04,10,prdapp03,Database Data,66.88,347288.37
/db2/data,2026-01-04,10,prdapp01,Database Data,43.61,591292.01
/usr/sap/trans,2026-01-04,11,prdapp03,Application Server,51.85,252444.67
/db2/log,2026-01-04,11,prdapp02,Database Log,61.71,100374.94
/db2/log,2026-01-04,11,prdapp03,Database Log,45.0,144179.2
/sapmnt,2026-01-04,11,prdapp03,Application Server,57.33,111856.84
/sapmnt,2026-01-04,11,prdapp03,Application Server,71.55,74579.97
/sapmnt,2026-01-04,11,prdapp02,Application Server,36.66,166042.01
/sapmnt,2026-01-04,11,prdapp02,Application Server,48.6,134742.02
/db2/log,2026-01-04,12,prdapp03,Database Log,53.26,122526.11
/db2/data,2026-01-04,12,prdapp02,Database Data,31.93,713765.68
/sapmnt,2026-01-04,12,prdapp01,Application Server,64.63,92720.33
/db2/data,2026-01-04,12,prdapp02,Database Data,42.5,602931.2
/db2/data,2026-01-04,12,prdapp02,Database Data,73.23,280703.8
/db2/data,2026-01-04,12,prdapp02,Database Data,57.38,446903.09
/usr/sap/trans,2026-01-04,13,prdapp01,Application Server,32.61,353317.68
/db2/data,2026-01-04,13,prdapp02,Database Data,43.05,597164.03
/db2/log,2026-01-04,13,prdapp01,Database Log,50.25,130416.64
/usr/sap/trans,2026-01-04,13,prdapp02,Application Server,51.98,251763.1
/sapmnt,2026-01-04,13,prdapp01,Application Server,40.05,157155.33
/db2/log,2026-01-04,13,prdapp01,Database Log,66.21,88578.46
/sapmnt,2026-01-04,13,prdapp02,Application Server,66.47,87896.88
/db2/data,2026-01-04,14,prdapp01,Database Data,56.9,451936.26
/sapmnt,2026-01-04,14,prdapp02,Application Server,51.17,128004.92
/db2/data,2026-01-04,14,prdapp03,Database Data,65.08,366162.74
/db2/log,2026-01-04,14,prdapp02,Database Log,63.51,95656.35
/usr/sap/trans,2026-01-04,14,prdapp01,Application Server,39.15,319029.25
/usr/sap/trans,2026-01-04,14,prdapp01,Application Server,35.55,337903.62
/db2/data,2026-01-04,14,prdapp01,Database Data,60.69,412195.23
/sapmnt,2026-01-04,15,prdapp01,Application Server,46.27,140849.97
/usr/sap/trans,2026-01-04,15,prdapp01,Application Server,67.85,168558.59
/db2/data,2026-01-04,15,prdapp01,Database Data,45.32,573361.36
/sapmnt,2026-01-04,15,prdapp01,Application Server,53.12,122893.11
/sapmnt,2026-01-04,15,prdapp02,Application Server,73.57,69284.66
/db2/data,2026-01-04,15,prdapp01,Database Data,56.97,451202.25
/usr/sap/trans,2026-01-04,15,prdapp01,Application Server,34.06,345715.51
/db2/data,2026-01-04,16,prdapp01,Database Data,31.2,721420.29
/db2/data,2026-01-04,16,prdapp03,Database Data,53.15,491257.86
/sapmnt,2026-01-04,16,prdapp01,Application Server,36.66,166042.01
/db2/data,2026-01-04,16,prdapp03,Database Data,66.31,353265.25
/sapmnt,2026-01-04,16,prdapp01,Application Server,61.59,100689.51
/db2/data,2026-01-04,16,prdapp02,Database Data,69.37,321178.83
/usr/sap/trans,2026-01-04,16,prdapp03,Application Server,47.06,277558.07
/usr/sap/trans,2026-01-04,17,prdapp03,Application Server,42.15,303300.61
/usr/sap/trans,2026-01-04,17,prdapp03,Application Server,56.24,229428.43
/usr/sap/trans,2026-01-04,17,prdapp01,Application Server,72.95,141819.9
/usr/sap/trans,2026-01-04,17,prdapp03,Application Server,37.17,329410.15
/db2/data,2026-01-04,17,prdapp02,Database Data,37.75,652738.56
/usr/sap/trans,2026-01-04,17,prdapp03,Application Server,46.83,278763.93
/usr/sap/trans,2026-01-04,17,prdapp02,Application Server,34.33,344299.93
/db2/data,2026-01-04,18,prdapp01,Database Data,40.82,620547.28
/sapmnt,2026-01-04,18,prdapp02,Application Server,71.24,75392.61
/usr/sap/trans,2026-01-04,18,prdapp01,Application Server,59.63,211655.07
/db2/data,2026-01-04,18,prdapp01,Database Data,57.42,446483.66
/usr/sap/trans,2026-01-04,18,prdapp02,Application Server,38.55,322174.98
/usr/sap/trans,2026-01-04,18,prdapp03,Application Server,67.15,172228.61
/usr/sap/trans,2026-01-04,18,prdapp03,Application Server,65.04,183291.08
/db2/log,2026-01-04,19,prdapp01,Database Log,33.91,173250.97
/db2/log,2026-01-04,19,prdapp02,Database Log,38.59,160982.63
/db2/log,2026-01-04,19,prdapp02,Database Log,36.71,165910.94
/usr/sap/trans,2026-01-04,19,prdapp02,Application Server,69.56,159593.27
/usr/sap/trans,2026-01-04,19,prdapp01,Application Server,44.54,290770.12
/usr/sap/trans,2026-01-04,19,prdapp02,Application Server,53.83,242063.77
/sapmnt,2026-01-04,19,prdapp02,Application Server,42.25,151388.16
/db2/data,2026-01-04,20,prdapp03,Database Data,32.65,706215.94
/db2/data,2026-01-04,20,prdapp03,Database Data,34.75,684195.84
/usr/sap/trans,2026-01-04,20,prdapp03,Application Server,43.48,296327.58
/sapmnt,2026-01-04,20,prdapp03,Application Server,74.54,66741.86
/db2/log,2026-01-04,20,prdapp02,Database Log,66.86,86874.52
/usr/sap/trans,2026-01-04,20,prdapp03,Application Server,66.34,176475.34
/sapmnt,2026-01-04,20,prdapp02,Application Server,42.14,151676.52
/usr/sap/trans,2026-01-04,21,prdapp02,Application Server,70.25,155975.68
/sapmnt,2026-01-04,21,prdapp02,Application Server,44.22,146223.92
/db2/log,2026-01-04,21,prdapp02,Database Log,65.58,90229.96
/db2/log,2026-01-04,21,prdapp03,Database Log,57.98,110152.91
/sapmnt,2026-01-04,21,prdapp03,Application Server,52.07,125645.62
/sapmnt,2026-01-04,21,prdapp01,Application Server,35.35,169476.1
/db2/data,2026-01-04,21,prdapp03,Database Data,64.23,375075.64
/sapmnt,2026-01-04,22,prdapp03,Application Server,50.97,128529.2
/db2/data,2026-01-04,22,prdapp01,Database Data,64.75,369623.04
/usr/sap/trans,2026-01-04,22,prdapp01,Application Server,49.71,263664.44
/db2/log,2026-01-04,22,prdapp02,Database Log,43.16,149002.65
/sapmnt,2026-01-04,22,prdapp02,Application Server,33.42,174535.48
/sapmnt,2026-01-04,22,prdapp03,Application Server,39.97,157365.04
/db2/data,2026-01-04,22,prdapp01,Database Data,41.96,608593.51
/sapmnt,2026-01-04,23,prdapp03,Application Server,37.49,163866.21
/usr/sap/trans,2026-01-04,23,prdapp03,Application Server,68.14,167038.16
/usr/sap/trans,2026-01-04,23,prdapp01,Application Server,41.05,309067.78
/db2/data,2026-01-04,23,prdapp02,Database Data,72.25,290979.84
/sapmnt,2026-01-04,23,prdapp01,Application Server,71.4,74973.18
/usr/sap/trans,2026-01-04,23,prdapp03,Application Server,66.59,175164.62
/usr/sap/trans,2026-01-05,0,prdapp01,Application Server,52.58,248617.37
/db2/log,2026-01-05,0,prdapp01,Database Log,52.59,124282.47
/sapmnt,2026-01-05,0,prdapp03,Application Server,60.43,103730.38
/db2/log,2026-01-05,0,prdapp01,Database Log,36.3,166985.73
/db2/data,2026-01-05,0,prdapp03,Database Data,74.72,265080.01
/usr/sap/trans,2026-01-05,0,prdapp03,Application Server,36.58,332503.45
/db2/data,2026-01-05,0,prdapp03,Database Data,35.24,679057.82
/usr/sap/trans,2026-01-05,1,prdapp01,Application Server,61.2,203423.74
/db2/data,2026-01-05,1,prdapp01,Database Data,71.46,299263.59
/db2/log,2026-01-05,1,prdapp02,Database Log,66.55,87687.17
/sapmnt,2026-01-05,1,prdapp03,Application Server,48.18,135843.02
/db2/log,2026-01-05,1,prdapp02,Database Log,34.14,172648.04
/sapmnt,2026-01-05,1,prdapp03,Application Server,44.75,144834.56
/sapmnt,2026-01-05,1,prdapp03,Application Server,68.94,81421.93
/usr/sap/trans,2026-01-05,2,prdapp01,Application Server,33.42,349070.95
/db2/data,2026-01-05,2,prdapp03,Database Data,39.95,629669.89
/usr/sap/trans,2026-01-05,2,prdapp03,Application Server,30.82,362702.44
/db2/data,2026-01-05,2,prdapp03,Database Data,33.2,700448.77
