Date,Hour,5minLoadAverage[QL],User Utilization[%],System Utilization[%],Idle[%],Idle True[%],Number of CPUs
2026-01-03,16,3.76,8.88,19.16,71.96,71.59,16
2026-01-03,16,4.05,13.29,10.91,75.8,74.4,16
2026-01-03,16,2.55,8.55,6.56,84.89,84.84,16
2026-01-03,16,1.7,6.88,3.53,89.59,88.61,16
2026-01-03,16,3.14,12.96,7.65,79.39,78.1,16
2026-01-03,17,1.42,7.19,3.51,89.3,88.04,16
2026-01-03,17,3.21,16.33,6.97,76.7,75.75,16
2026-01-03,17,3.82,4.56,15.7,79.74,78.72,16
2026-01-03,17,2.52,4.74,14.14,81.12,80.73,16
2026-01-03,17,2.59,11.71,7.52,80.77,80.05,16
2026-01-03,17,4.95,13.15,14.61,72.24,71.6,16
2026-01-03,17,1.5,10.03,-1.62,91.59,89.78,16
2026-01-03,18,1.71,19.88,-8.0,88.12,87.34,16
2026-01-03,18,2.46,5.88,11.09,83.03,82.51,16
2026-01-03,18,3.39,5.84,17.45,76.71,75.4,16
2026-01-03,18,4.24,9.14,13.37,77.49,77.15,16
2026-01-03,18,1.88,13.48,-1.5,88.02,87.13,16
2026-01-03,18,4.84,9.73,16.88,73.39,71.93,16
2026-01-03,18,3.19,10.48,10.02,79.5,79.28,16
2026-01-03,19,1.39,13.1,-3.69,90.59,89.96,16
2026-01-03,19,2.08,11.14,3.78,85.08,84.56,16
2026-01-03,19,3.38,15.49,4.55,79.96,78.87,16
2026-01-03,19,0.85,8.54,-2.73,94.19,93.78,16
2026-01-03,19,1.46,18.85,-8.5,89.65,88.51,16
2026-01-03,19,0.66,16.05,-10.98,94.93,93.37,16
2026-01-03,19,2.12,6.56,5.26,88.18,88.08,16
2026-01-03,20,1.65,17.41,-8.19,90.78,89.09,16
2026-01-03,20,1.9,8.15,5.03,86.82,85.33,16
2026-01-03,20,4.1,9.41,16.74,73.85,73.0,16
2026-01-03,20,2.82,12.08,2.97,84.95,84.24,16
2026-01-03,20,1.57,3.63,4.63,91.74,90.67,16
2026-01-03,20,2.32,13.09,-0.63,87.54,87.21,16
2026-01-03,20,3.78,14.3,12.97,72.73,71.64,16
2026-01-03,21,2.49,13.97,0.71,85.32,84.57,16
2026-01-03,21,0.79,16.54,-10.71,94.17,92.91,16
2026-01-03,21,4.51,15.7,11.83,72.47,71.34,16
2026-01-03,21,2.02,9.36,3.45,87.19,85.83,16
2026-01-03,21,2.5,5.56,7.45,86.99,86.45,16
2026-01-03,21,2.39,18.65,-0.72,82.07,80.91,16
2026-01-03,21,1.38,8.92,0.3,90.78,90.29,16
2026-01-03,22,1.39,8.92,1.47,89.61,88.75,16
2026-01-03,22,1.56,4.14,7.81,88.05,87.09,16
2026-01-03,22,1.65,8.83,3.4,87.77,86.05,16
2026-01-03,22,1.61,15.59,-5.59,90.0,89.87,16
2026-01-03,22,2.55,10.25,5.95,83.8,82.68,16
2026-01-03,22,1.71,6.17,3.89,89.94,89.27,16
2026-01-03,22,3.15,18.01,2.1,79.89,79.47,16
2026-01-03,23,2.81,6.65,12.61,80.74,79.13,16
2026-01-03,23,2.22,12.81,-0.4,87.59,87.23,16
2026-01-03,23,2.24,6.35,10.23,83.42,82.36,16
2026-01-03,23,1.96,19.42,-6.19,86.77,85.88,16
2026-01-03,23,3.05,4.94,15.34,79.72,78.75,16
2026-01-03,23,3.32,14.45,4.1,81.45,80.1,16
2026-01-03,23,1.04,14.43,-7.4,92.97,92.21,16
2026-01-04,0,3.29,9.35,14.69,75.96,74.62,16
2026-01-04,0,3.15,12.77,7.52,79.71,79.07,16
2026-01-04,0,3.34,18.63,-0.8,82.17,81.41,16
2026-01-04,0,3.59,7.91,17.76,74.33,73.09,16
2026-01-04,0,1.69,17.71,-8.76,91.05,90.36,16
2026-01-04,0,2.93,9.53,8.35,82.12,80.8,16
2026-01-04,0,2.37,11.36,2.31,86.33,85.31,16
2026-01-04,1,3.38,12.61,6.29,81.1,79.75,16
2026-01-04,1,3.59,6.82,17.67,75.51,74.05,16
2026-01-04,1,1.67,16.13,-5.65,89.52,88.74,16
2026-01-04,1,2.8,7.55,9.68,82.77,82.06,16
2026-01-04,1,0.92,15.87,-10.64,94.77,93.9,16
2026-01-04,1,3.32,10.23,8.74,81.03,79.76,16
2026-01-04,1,1.78,17.87,-4.21,86.34,85.04,16
2026-01-04,2,4.3,4.48,18.95,76.57,76.36,16
2026-01-04,2,4.74,6.57,20.5,72.93,72.66,16
2026-01-04,2,1.98,13.37,-0.6,87.23,86.99,16
2026-01-04,2,2.62,16.83,-2.23,85.4,85.03,16
2026-01-04,2,2.19,13.15,2.6,84.25,83.46,16
2026-01-04,2,1.04,12.74,-7.22,94.48,93.14,16
2026-01-04,3,2.34,16.86,0.28,82.86,82.69,16
2026-01-04,3,1.64,4.01,7.24,88.75,87.71,16
2026-01-04,3,1.87,5.26,8.34,86.4,85.88,16
2026-01-04,3,3.36,17.34,4.61,78.05,76.88,16
2026-01-04,3,4.02,13.67,12.78,73.55,73.01,16
2026-01-04,3,4.32,16.07,12.04,71.89,71.59,16
2026-01-04,3,1.77,17.91,-6.66,88.75,88.21,16
2026-01-04,4,3.24,17.77,0.03,82.2,81.51,16
2026-01-04,4,4.78,13.79,13.88,72.33,72.29,16
2026-01-04,4,1.66,9.76,-1.01,91.25,90.88,16
2026-01-04,4,1.37,8.49,0.89,90.62,89.7,16
2026-01-04,4,2.91,17.49,-1.17,83.68,82.22,16
2026-01-04,4,1.29,3.78,3.87,92.35,91.91,16
2026-01-04,4,1.25,18.8,-9.72,90.92,89.13,16
2026-01-04,5,3.56,10.27,8.32,81.41,81.4,16
2026-01-04,5,1.34,8.13,-0.87,92.74,92.52,16
2026-01-04,5,1.08,9.13,-1.04,91.91,90.24,16
2026-01-04,5,2.25,3.88,9.51,86.61,86.0,16
2026-01-04,5,1.59,10.3,1.55,88.15,87.72,16
2026-01-04,5,4.58,4.32,23.3,72.38,71.24,16
2026-01-04,5,2.55,3.14,13.87,82.99,82.07,16
2026-01-04,6,4.28,14.8,12.19,73.01,72.81,16
2026-01-04,6,3.27,16.7,7.58,75.72,74.34,16
2026-01-04,6,3.75,9.51,11.3,79.19,78.08,16
2026-01-04,6,1.08,14.51,-6.37,91.86,91.2,16
2026-01-04,6,2.4,5.79,10.13,84.08,83.42,16
2026-01-04,6,4.13,18.64,6.03,75.33,74.95,16
2026-01-04,6,2.59,18.24,0.7,81.06,79.79,16
2026-01-04,7,4.19,8.98,17.94,73.08,72.69,16
2026-01-04,7,1.47,13.96,-3.74,89.78,88.43,16
2026-01-04,7,2.82,7.84,7.14,85.02,84.55,16
2026-01-04,7,4.14,17.89,11.44,70.67,70.45,16
2026-01-04,7,2.51,9.66,5.17,85.17,83.79,16
2026-01-04,7,1.59,7.07,3.33,89.6,89.23,16
2026-01-04,7,4.43,4.21,19.76,76.03,75.48,16
2026-01-04,8,4.54,8.38,21.32,70.3,69.4,16
2026-01-04,8,1.26,12.29,-3.26,90.97,89.92,16
2026-01-04,8,3.02,4.24,13.98,81.78,81.76,16
2026-01-04,8,5.6,18.68,10.98,70.34,69.24,16
2026-01-04,8,3.55,15.11,4.94,79.95,78.81,16
2026-01-04,8,3.15,13.89,5.52,80.59,79.63,16
2026-01-04,8,4.89,4.34,21.84,73.82,72.47,16
2026-01-04,9,0.93,8.55,-2.91,94.36,92.77,16
2026-01-04,9,1.61,13.93,-3.01,89.08,88.46,16
2026-01-04,9,2.74,7.06,12.0,80.94,80.86,16
2026-01-04,9,0.9,13.41,-6.53,93.12,91.47,16
2026-01-04,9,1.72,5.99,7.36,86.65,86.06,16
2026-01-04,9,3.99,11.44,15.13,73.43,71.98,16
2026-01-04,9,2.59,7.41,9.66,82.93,82.64,16
2026-01-04,10,1.53,15.46,-4.2,88.74,88.52,16
2026-01-04,10,1.21,10.3,-2.8,92.5,91.27,16
2026-01-04,10,3.74,13.67,9.76,76.57,76.53,16
2026-01-04,10,2.39,17.61,-0.38,82.77,81.21,16
2026-01-04,10,4.46,18.2,7.87,73.93,73.59,16
2026-01-04,10,4.96,3.04,24.08,72.88,72.5,16
2026-01-04,10,5.55,9.19,20.5,70.31,68.97,16
2026-01-04,11,4.58,3.6,21.93,74.47,74.41,16
2026-01-04,11,1.75,6.82,5.33,87.85,87.25,16
2026-01-04,11,1.17,17.04,-9.94,92.9,91.64,16
2026-01-04,11,3.84,3.9,23.11,72.99,72.51,16
2026-01-04,11,3.15,9.82,7.29,82.89,81.31,16
2026-01-04,11,1.11,8.28,0.07,91.65,91.23,16
2026-01-04,11,3.31,7.96,10.62,81.42,80.39,16
2026-01-04,12,2.19,9.26,2.25,88.49,87.15,16
2026-01-04,12,0.82,15.45,-10.39,94.94,94.51,16
2026-01-04,12,1.31,18.85,-8.75,89.9,88.37,16
2026-01-04,12,2.12,14.79,1.67,83.54,82.93,16
2026-01-04,12,3.79,9.4,12.22,78.38,78.0,16
2026-01-04,12,3.46,19.71,2.6,77.69,76.46,16
2026-01-04,13,0.87,5.42,0.55,94.03,93.98,16
2026-01-04,13,4.46,17.37,11.53,71.1,70.01,16
2026-01-04,13,1.26,15.71,-8.1,92.39,91.39,16
2026-01-04,13,2.88,9.7,7.66,82.64,82.04,16
2026-01-04,13,4.17,5.22,23.22,71.56,71.08,16
2026-01-04,13,1.58,9.68,-0.95,91.27,91.13,16
2026-01-04,13,4.11,6.97,14.87,78.16,77.3,16
2026-01-04,14,3.58,4.85,21.75,73.4,73.06,16
2026-01-04,14,2.83,5.05,13.71,81.24,80.13,16
2026-01-04,14,1.96,10.88,-0.14,89.26,88.28,16
2026-01-04,14,4.8,8.17,19.57,72.26,71.98,16
2026-01-04,14,2.05,17.56,-2.64,85.08,83.74,16
2026-01-04,14,1.6,9.74,2.48,87.78,87.72,16
2026-01-04,14,4.26,5.96,16.57,77.47,77.19,16
2026-01-04,15,1.16,12.35,-3.72,91.37,90.56,16
2026-01-04,15,3.62,5.06,22.39,72.55,72.25,16
2026-01-04,15,1.61,6.37,4.11,89.52,88.13,16
2026-01-04,15,2.13,4.43,8.41,87.16,87.05,16
2026-01-04,15,0.99,19.95,-12.89,92.94,91.22,16
2026-01-04,15,2.52,4.56,9.29,86.15,85.82,16
2026-01-04,15,1.28,19.02,-9.24,90.22,88.64,16
2026-01-04,16,1.1,15.32,-8.42,93.1,92.04,16
2026-01-04,16,3.8,9.02,11.41,79.57,78.66,16
2026-01-04,16,3.87,5.53,17.6,76.87,76.02,16
2026-01-04,16,2.69,11.48,3.1,85.42,84.82,16
2026-01-04,16,2.79,9.51,8.51,81.98,80.48,16
2026-01-04,16,2.67,7.24,6.69,86.07,85.72,16
2026-01-04,16,2.85,9.5,6.91,83.59,81.95,16
2026-01-04,17,2.96,8.85,9.16,81.99,81.63,16
2026-01-04,17,3.65,3.44,18.52,78.04,76.9,16
2026-01-04,17,5.26,7.78,21.49,70.73,70.46,16
2026-01-04,17,2.6,12.93,5.28,81.79,80.74,16
2026-01-04,17,4.22,7.1,18.91,73.99,72.88,16
2026-01-04,17,1.93,15.99,-5.77,89.78,89.31,16
2026-01-04,17,2.93,9.6,6.01,84.39,84.36,16
2026-01-04,18,0.77,7.02,-1.81,94.79,93.22,16
2026-01-04,18,2.0,13.06,-1.51,88.45,87.32,16
2026-01-04,18,4.0,5.42,15.79,78.79,78.11,16
2026-01-04,18,1.48,19.5,-10.42,90.92,90.58,16
2026-01-04,18,4.26,3.95,21.66,74.39,72.96,16
2026-01-04,18,4.94,8.64,20.86,70.5,69.76,16
2026-01-04,18,1.76,6.02,3.82,90.16,88.97,16
2026-01-04,19,1.44,5.51,2.78,91.71,89.99,16
2026-01-04,19,4.0,11.95,14.51,73.54,72.23,16
2026-01-04,19,4.67,14.26,13.93,71.81,71.39,16
2026-01-04,19,3.78,19.59,2.0,78.41,77.35,16
2026-01-04,19,2.83,11.28,7.8,80.92,80.34,16
2026-01-04,19,2.06,18.12,-5.8,87.68,86.91,16
2026-01-04,19,3.21,16.85,4.23,78.92,78.39,16
2026-01-04,20,1.49,6.02,5.63,88.35,87.1,16
2026-01-04,20,2.21,17.46,-5.01,87.55,86.8,16
2026-01-04,20,2.84,8.41,7.4,84.19,82.81,16
2026-01-04,20,2.35,4.77,9.95,85.28,84.67,16
2026-01-04,20,3.22,8.9,12.82,78.28,76.84,16
2026-01-04,20,2.41,16.97,-2.87,85.9,85.84,16
2026-01-04,20,1.66,3.19,8.58,88.23,87.06,16
2026-01-04,21,2.21,16.38,-3.71,87.33,86.2,16
2026-01-04,21,3.99,10.13,18.67,71.2,70.4,16
2026-01-04,21,2.99,8.97,10.68,80.35,80.16,16
2026-01-04,21,1.64,12.83,-3.55,90.72,90.34,16
2026-01-04,21,3.17,16.59,7.77,75.64,74.81,16
2026-01-04,21,4.42,4.78,24.72,70.5,69.46,16
2026-01-04,21,1.47,4.28,3.52,92.2,90.65,16
2026-01-04,22,1.03,19.75,-14.2,94.45,93.2,16
2026-01-04,22,2.07,14.11,-1.72,87.61,86.61,16
2026-01-04,22,3.64,8.63,10.51,80.86,79.33,16
2026-01-04,22,3.21,18.73,1.04,80.23,79.51,16
2026-01-04,22,2.07,4.63,8.86,86.51,85.29,16
2026-01-04,22,2.09,3.93,12.33,83.74,82.89,16
2026-01-04,22,4.41,13.63,14.18,72.19,71.94,16
2026-01-04,23,5.25,13.85,13.73,72.42,71.27,16
2026-01-04,23,2.87,16.34,1.82,81.84,80.39,16
2026-01-04,23,1.17,13.91,-6.28,92.37,91.01,16
2026-01-04,23,2.71,6.17,14.55,79.28,78.3,16
2026-01-04,23,3.12,17.23,1.78,80.99,79.8,16
2026-01-04,23,4.48,4.64,21.58,73.78,73.33,16
2026-01-05,0,1.4,15.86,-6.06,90.2,89.14,16
2026-01-05,0,5.41,11.88,16.6,71.52,70.64,16
2026-01-05,0,1.83,12.74,0.08,87.18,87.07,16
2026-01-05,0,2.93,17.52,5.01,77.47,76.53,16
2026-01-05,0,3.0,12.72,3.0,84.28,83.47,16
2026-01-05,0,4.97,10.63,15.68,73.69,73.62,16
2026-01-05,0,3.38,6.28,19.54,74.18,73.01,16
2026-01-05,1,5.07,6.43,21.61,71.96,71.5,16
2026-01-05,1,4.59,8.44,17.86,73.7,73.1,16
2026-01-05,1,1.6,12.46,-2.64,90.18,88.53,16
2026-01-05,1,1.11,18.59,-10.01,91.42,90.54,16
2026-01-05,1,1.69,16.29,-3.8,87.51,86.79,16
2026-01-05,1,4.98,12.91,13.35,73.74,73.1,16
2026-01-05,1,4.9,16.25,11.24,72.51,71.21,16
2026-01-05,2,1.2,17.92,-9.61,91.69,91.47,16
2026-01-05,2,1.89,11.04,2.59,86.37,85.63,16
2026-01-05,2,3.06,14.57,5.36,80.07,79.46,16
2026-01-05,2,2.64,14.74,5.37,79.89,79.7,16
2026-01-05,2,2.71,9.33,8.79,81.88,80.68,16
2026-01-05,2,1.86,17.33,-7.17,89.84,88.6,16
2026-01-05,2,1.9,6.88,6.0,87.12,87.07,16
2026-01-05,3,1.99,8.45,2.96,88.59,88.19,16
2026-01-05,3,2.77,10.51,4.37,85.12,83.57,16
2026-01-05,3,3.01,11.78,8.04,80.18,79.35,16
2026-01-05,3,4.96,4.12,24.47,71.41,71.11,16
2026-01-05,3,3.27,11.91,8.01,80.08,79.73,16
2026-01-05,3,3.38,6.41,19.25,74.34,74.15,16
2026-01-05,3,4.11,9.13,20.04,70.83,69.49,16
2026-01-05,4,3.89,9.75,11.04,79.21,78.36,16
2026-01-05,4,2.03,11.31,1.66,87.03,85.71,16
2026-01-05,4,0.9,12.37,-6.38,94.01,93.02,16
2026-01-05,4,1.21,17.12,-8.06,90.94,89.59,16
2026-01-05,4,5.21,17.51,11.8,70.69,69.35,16
2026-01-05,4,3.48,6.83,17.81,75.36,74.19,16
2026-01-05,4,2.6,17.7,-3.99,86.29,85.45,16
2026-01-05,5,1.8,5.25,7.7,87.05,86.13,16
2026-01-05,5,1.88,13.34,-3.36,90.02,88.62,16
2026-01-05,5,2.26,7.68,4.5,87.82,87.31,16
2026-01-05,5,1.28,6.71,2.0,91.29,90.3,16
2026-01-05,5,2.18,12.94,4.04,83.02,82.4,16
2026-01-05,5,0.82,17.27,-12.26,94.99,94.93,16
2026-01-05,5,2.41,14.64,0.52,84.84,83.62,16
2026-01-05,6,3.15,8.53,13.06,78.41,77.28,16
2026-01-05,6,1.9,14.07,-0.47,86.4,86.32,16
2026-01-05,6,3.12,3.97,13.1,82.93,81.67,16
2026-01-05,6,1.34,8.43,1.32,90.25,89.17,16
2026-01-05,6,5.46,8.03,21.33,70.64,69.93,16
2026-01-05,6,3.81,12.91,6.98,80.11,79.69,16
2026-01-05,6,1.65,15.13,-5.53,90.4,89.21,16
2026-01-05,7,2.12,18.99,-4.95,85.96,85.06,16
2026-01-05,7,3.68,14.18,8.32,77.5,76.21,16
2026-01-05,7,3.95,15.6,7.06,77.34,76.52,16
2026-01-05,7,2.97,19.1,-3.08,83.98,83.83,16
2026-01-05,7,2.51,6.8,6.84,86.36,85.02,16
2026-01-05,7,3.23,9.32,10.17,80.51,80.33,16
2026-01-05,7,3.1,3.91,14.5,81.59,80.15,16
2026-01-05,8,2.18,11.03,4.46,84.51,83.87,16
2026-01-05,8,4.17,12.01,14.99,73.0,72.53,16
2026-01-05,8,1.23,19.87,-11.64,91.77,90.21,16
2026-01-05,8,0.73,19.77,-14.45,94.68,94.48,16
2026-01-05,8,1.26,4.37,4.07,91.56,90.06,16
2026-01-05,8,0.84,3.99,1.34,94.67,93.37,16
2026-01-05,8,3.42,12.8,11.97,75.23,74.89,16
2026-01-05,9,1.62,5.2,5.17,89.63,89.24,16
2026-01-05,9,2.47,11.12,8.14,80.74,79.82,16
2026-01-05,9,3.08,19.15,-2.49,83.34,82.89,16
2026-01-05,9,1.42,3.3,7.78,88.92,88.09,16
2026-01-05,9,1.73,17.91,-6.25,88.34,86.97,16
2026-01-05,9,3.63,8.2,19.23,72.57,71.85,16
2026-01-05,9,4.66,10.75,18.11,71.14,71.07,16
2026-01-05,10,2.31,14.68,2.22,83.1,82.16,16
2026-01-05,10,0.71,15.75,-10.65,94.9,93.93,16
2026-01-05,10,1.04,3.33,4.0,92.67,92.32,16
2026-01-05,10,0.86,3.37,2.01,94.62,93.13,16
2026-01-05,10,4.09,16.47,10.45,73.08,72.66,16
2026-01-05,10,2.32,13.59,0.4,86.01,85.62,16
2026-01-05,11,3.78,17.21,11.59,71.2,69.93,16
2026-01-05,11,3.91,5.1,22.01,72.89,72.08,16
2026-01-05,11,1.6,14.66,-2.21,87.55,86.16,16
2026-01-05,11,3.27,11.85,7.63,80.52,79.07,16
2026-01-05,11,2.01,18.28,-5.8,87.52,86.5,16
2026-01-05,11,2.33,16.34,-1.78,85.44,84.21,16
2026-01-05,11,2.81,17.14,-2.37,85.23,84.85,16
2026-01-05,12,3.43,5.73,15.32,78.95,78.02,16
2026-01-05,12,1.04,11.17,-3.93,92.76,92.18,16
2026-01-05,12,4.89,4.88,24.8,70.32,69.04,16
2026-01-05,12,2.34,16.25,1.4,82.35,82.27,16
2026-01-05,12,1.87,13.95,-2.04,88.09,87.92,16
2026-01-05,12,1.0,3.85,1.72,94.43,93.04,16
2026-01-05,12,1.4,9.12,-0.97,91.85,91.58,16
2026-01-05,13,3.58,17.47,1.88,80.65,79.22,16
2026-01-05,13,4.44,14.0,15.76,70.24,69.03,16
2026-01-05,13,1.34,7.56,0.08,92.36,92.28,16
2026-01-05,13,3.18,4.94,15.74,79.32,78.28,16
2026-01-05,13,2.95,14.73,3.86,81.41,81.14,16
2026-01-05,13,2.66,5.84,13.62,80.54,80.36,16
2026-01-05,13,1.59,17.35,-5.51,88.16,88.13,16
2026-01-05,14,1.13,12.67,-5.45,92.78,91.82,16
2026-01-05,14,2.7,13.39,1.33,85.28,84.9,16
2026-01-05,14,1.27,18.16,-10.16,92.0,91.5,16
2026-01-05,14,2.35,10.49,7.31,82.2,82.02,16
2026-01-05,14,2.2,17.76,-4.13,86.37,84.66,16
2026-01-05,14,2.16,6.81,4.6,88.59,88.1,16
2026-01-05,14,1.37,14.7,-6.53,91.83,90.95,16
2026-01-05,15,3.27,11.19,7.99,80.82,80.38,16
2026-01-05,15,2.58,17.05,-3.09,86.04,84.58,16
2026-01-05,15,2.35,18.88,-4.2,85.32,83.63,16
2026-01-05,15,3.22,5.81,12.46,81.73,80.91,16
2026-01-05,15,3.53,7.73,14.25,78.02,76.98,16
2026-01-05,15,2.16,16.89,-0.65,83.76,82.72,16
2026-01-05,15,3.02,4.5,14.4,81.1,80.41,16
2026-01-05,16,2.85,15.67,6.43,77.9,77.87,16
2026-01-05,16,3.6,12.33,7.58,80.09,78.55,16
2026-01-05,16,1.89,13.84,-3.63,89.79,89.72,16
2026-01-05,16,2.39,10.76,5.18,84.06,83.48,16
2026-01-05,16,1.4,17.35,-7.98,90.63,90.3,16
2026-01-05,16,1.64,15.18,-4.37,89.19,88.48,16
2026-01-05,16,2.39,14.2,4.49,81.31,79.84,16
2026-01-05,17,3.44,16.6,4.52,78.88,78.3,16
2026-01-05,17,3.29,18.25,2.4,79.35,77.93,16
2026-01-05,17,1.36,9.96,-0.51,90.55,90.08,16
2026-01-05,17,3.56,17.49,7.61,74.9,73.58,16
2026-01-05,17,1.66,8.74,0.65,90.61,89.14,16
2026-01-05,17,3.92,14.43,14.41,71.16,70.64,16
2026-01-05,17,1.24,13.02,-5.31,92.29,91.29,16
2026-01-05,18,0.96,15.52,-9.62,94.1,92.23,16
2026-01-05,18,3.41,18.71,0.47,80.82,80.15,16
2026-01-05,18,1.31,5.95,1.3,92.75,92.18,16
2026-01-05,18,4.07,13.3,14.11,72.59,72.09,16
2026-01-05,18,1.37,13.35,-5.38,92.03,90.96,16
2026-01-05,18,3.49,8.83,14.96,76.21,75.29,16
2026-01-05,18,1.83,13.24,-3.36,90.12,88.57,16
2026-01-05,19,2.55,12.31,4.88,82.81,82.55,16
2026-01-05,19,1.64,6.69,4.89,88.42,87.63,16
2026-01-05,19,1.66,18.66,-6.52,87.86,87.31,16
2026-01-05,19,1.99,6.02,6.22,87.76,87.72,16
2026-01-05,19,2.31,15.93,-1.85,85.92,85.42,16
2026-01-05,19,2.64,15.07,0.36,84.57,84.47,16
2026-01-05,19,1.19,17.92,-10.27,92.35,91.49,16
2026-01-05,20,3.9,9.47,20.21,70.32,69.06,16
2026-01-05,20,5.46,16.35,12.23,71.42,70.37,16
2026-01-05,20,2.3,4.05,8.87,87.08,85.59,16
2026-01-05,20,3.91,9.1,15.8,75.1,74.41,16
2026-01-05,20,2.08,12.55,2.05,85.4,84.85,16
2026-01-05,20,2.47,11.69,2.13,86.18,85.13,16
2026-01-05,21,1.92,3.8,8.8,87.4,86.86,16
2026-01-05,21,3.72,14.65,4.94,80.41,80.07,16
2026-01-05,21,5.26,6.45,22.2,71.35,70.98,16
2026-01-05,21,1.43,6.83,1.66,91.51,90.49,16
2026-01-05,21,2.15,13.0,-0.74,87.74,86.63,16
2026-01-05,21,3.93,6.29,18.8,74.91,74.5,16
2026-01-05,21,0.95,19.36,-13.95,94.59,92.84,16
2026-01-05,22,3.92,7.74,19.28,72.98,71.58,16
2026-01-05,22,4.1,3.1,22.88,74.02,73.79,16
2026-01-05,22,1.09,18.79,-12.23,93.44,91.65,16
2026-01-05,22,1.57,17.33,-6.67,89.34,88.67,16
2026-01-05,22,1.78,4.24,6.01,89.75,88.94,16
2026-01-05,22,3.01,11.85,5.02,83.13,83.06,16
2026-01-05,22,3.91,9.86,16.16,73.98,73.3,16
2026-01-05,23,1.16,8.63,-0.71,92.08,91.46,16
2026-01-05,23,1.02,11.07,-4.83,93.76,93.04,16
2026-01-05,23,1.68,4.95,6.25,88.8,88.18,16
2026-01-05,23,3.45,18.62,5.37,76.01,75.47,16
2026-01-05,23,5.19,9.48,19.52,71.0,70.84,16
2026-01-05,23,3.52,15.31,11.86,72.83,71.75,16
2026-01-05,23,2.74,11.74,5.34,82.92,82.54,16
2026-01-06,0,2.65,14.08,3.75,82.17,81.01,16
2026-01-06,0,4.96,19.52,8.42,72.06,70.76,16
2026-01-06,0,2.81,6.58,10.09,83.33,82.71,16
2026-01-06,0,3.48,17.21,7.46,75.33,74.86,16
2026-01-06,0,1.45,15.6,-6.32,90.72,90.5,16
2026-01-06,0,1.24,14.66,-5.08,90.42,88.74,16
2026-01-06,0,1.68,4.25,7.83,87.92,86.23,16
2026-01-06,1,4.42,16.97,6.73,76.3,74.88,16
2026-01-06,1,2.94,9.88,9.93,80.19,79.31,16
2026-01-06,1,3.53,3.1,17.16,79.74,78.33,16
2026-01-06,1,5.18,3.77,24.65,71.58,71.22,16
2026-01-06,1,3.62,7.93,13.13,78.94,78.16,16
2026-01-06,1,2.26,18.75,-3.91,85.16,83.94,16
2026-01-06,1,1.34,5.66,3.79,90.55,88.79,16
2026-01-06,2,1.66,17.44,-6.11,88.67,88.31,16
2026-01-06,2,2.69,18.08,-3.93,85.85,84.64,16
2026-01-06,2,1.07,19.28,-10.96,91.68,91.03,16
2026-01-06,2,1.34,3.71,4.42,91.87,90.29,16
2026-01-06,2,2.85,4.45,15.7,79.85,79.13,16
2026-01-06,2,2.13,6.6,4.86,88.54,88.05,16
2026-01-06,2,1.46,6.13,2.58,91.29,89.72,16
2026-01-06,3,3.89,14.41,9.27,76.32,74.97,16
2026-01-06,3,4.67,19.83,8.81,71.36,71.0,16
2026-01-06,3,2.0,14.42,-0.54,86.12,84.52,16
2026-01-06,3,3.78,19.18,5.88,74.94,74.31,16
2026-01-06,3,1.75,7.85,5.37,86.78,85.45,16
2026-01-06,3,4.28,8.58,16.58,74.84,74.07,16
2026-01-06,3,2.27,12.64,0.02,87.34,85.86,16
2026-01-06,4,1.08,8.32,-2.29,93.97,92.41,16
2026-01-06,4,1.84,7.7,4.5,87.8,87.17,16
2026-01-06,4,2.04,11.16,1.85,86.99,85.83,16
2026-01-06,4,1.8,4.85,5.78,89.37,88.45,16
2026-01-06,4,5.17,17.05,10.9,72.05,71.01,16
2026-01-06,4,4.38,13.65,11.44,74.91,74.51,16
2026-01-06,4,1.39,13.74,-6.04,92.3,92.02,16
2026-01-06,5,2.02,6.62,8.91,84.47,84.08,16
2026-01-06,5,3.99,12.17,11.31,76.52,76.36,16
2026-01-06,5,4.36,18.15,8.13,73.72,72.82,16
2026-01-06,5,1.15,11.52,-2.95,91.43,89.85,16
2026-01-06,5,3.96,7.06,13.84,79.1,77.53,16
2026-01-06,5,0.75,15.87,-10.42,94.55,93.95,16
2026-01-06,5,4.78,12.62,13.4,73.98,73.34,16
2026-01-06,6,3.44,18.97,7.38,73.65,73.26,16
2026-01-06,6,1.57,7.49,3.47,89.04,87.67,16
2026-01-06,6,2.03,16.45,-3.16,86.71,85.87,16
2026-01-06,6,1.2,3.68,3.37,92.95,92.73,16
2026-01-06,6,3.99,13.77,13.65,72.58,72.53,16
2026-01-06,6,1.74,12.69,-1.24,88.55,87.8,16
2026-01-06,6,2.73,18.27,2.27,79.46,78.8,16
2026-01-06,7,3.65,6.79,16.92,76.29,76.25,16
2026-01-06,7,1.77,16.48,-6.91,90.43,89.25,16
2026-01-06,7,4.26,10.48,19.36,70.16,69.99,16
2026-01-06,7,2.37,5.55,11.59,82.86,81.67,16
2026-01-06,7,2.31,14.24,0.71,85.05,84.74,16
2026-01-06,7,3.45,14.48,7.26,78.26,76.87,16
2026-01-06,8,2.19,9.99,5.24,84.77,84.17,16
2026-01-06,8,4.31,5.29,21.51,73.2,72.6,16
2026-01-06,8,1.45,5.83,1.9,92.27,90.7,16
2026-01-06,8,2.88,19.48,-2.4,82.92,81.93,16
2026-01-06,8,1.52,16.96,-8.92,91.96,91.46,16
